TIME,IR1,IR2,US
03:25:53,100,100,64
03:26:00,100,100,64
03:26:41,100,100,64
03:26:59,100,100,64
03:08:31,100,100,64
03:10:58,100,100,64
03:11:16,100,100,64
03:11:27,100,100,64
03:11:49,100,100,64
03:12:07,100,100,64
03:14:03,100,100,64
03:14:13,100,100,64
03:17:45,100,100,64
03:17:52,100,100,64
03:18:21,100,100,64
03:18:43,100,100,64
03:18:46,100,100,64
03:18:52,100,100,64
03:19:52,100,100,64
03:22:40,100,100,64
03:23:12,100,100,64
03:23:30,100,100,64
03:24:01,100,100,64
03:25:46,100,100,64
03:25:53,100,100,64
03:26:00,100,100,64
03:26:41,100,100,64
03:26:59,100,100,64
03:31:28,100,100,64
03:31:36,100,100,64
03:31:43,100,100,64
03:32:15,100,100,64
03:32:18,100,100,64
03:08:31,100,100,64
03:10:58,100,100,64
03:11:16,100,100,64
03:11:27,100,100,64
03:11:49,100,100,64
03:12:07,100,100,64
03:14:03,100,100,64
03:14:13,100,100,64
03:17:45,100,100,64
03:17:52,100,100,64
03:18:21,100,100,64
03:18:43,100,100,64
03:18:46,100,100,64
03:18:52,100,100,64
03:19:52,100,100,64
03:22:40,100,100,64
03:23:12,100,100,64
03:23:30,100,100,64
03:24:01,100,100,64
03:25:46,100,100,64
03:25:53,100,100,64
03:26:00,100,100,64
03:26:41,100,100,64
03:26:59,100,100,64
03:31:28,100,100,64
03:31:36,100,100,64
03:31:43,100,100,64
03:32:15,100,100,64
03:32:18,100,100,64
03:32:37,100,100,64
03:32:41,100,100,64
03:08:31,100,100,64
03:10:58,100,100,64
03:11:16,100,100,64
03:11:27,100,100,64
03:11:49,100,100,64
03:12:07,100,100,64
03:14:03,100,100,64
03:14:13,100,100,64
03:17:45,100,100,64
03:17:52,100,100,64
03:18:21,100,100,64
03:18:43,100,100,64
03:18:46,100,100,64
03:18:52,100,100,64
03:19:52,100,100,64
03:22:40,100,100,64
03:23:12,100,100,64
03:23:30,100,100,64
03:24:01,100,100,64
03:25:46,100,100,64
03:25:53,100,100,64
03:26:00,100,100,64
03:26:41,100,100,64
03:26:59,100,100,64
03:31:28,100,100,64
03:31:36,100,100,64
03:31:43,100,100,64
03:32:15,100,100,64
03:32:18,100,100,64
03:32:37,100,100,64
03:32:41,100,100,64
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:23:01,100,100,65
03:24:14,100,100,65
03:24:15,100,100,65
03:24:29,100,100,65
03:25:19,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:23:01,100,100,65
03:24:14,100,100,65
03:24:15,100,100,65
03:24:29,100,100,65
03:25:19,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:23:01,100,100,65
03:24:14,100,100,65
03:24:15,100,100,65
03:24:29,100,100,65
03:25:19,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:23:01,100,100,65
03:24:14,100,100,65
03:24:15,100,100,65
03:24:29,100,100,65
03:25:19,100,100,65
03:30:56,100,100,65
03:31:54,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:23:01,100,100,65
03:24:14,100,100,65
03:24:15,100,100,65
03:24:29,100,100,65
03:25:19,100,100,65
03:30:56,100,100,65
03:31:54,100,100,65
03:33:19,100,100,65
03:09:08,100,100,65
03:09:22,100,100,65
03:09:36,100,100,65
03:09:43,100,100,65
03:12:04,100,100,65
03:13:49,100,100,65
03:17:48,100,100,65
03:18:09,100,100,65
03:19:03,100,100,65
03:20:34,100,100,65
03:20:55,100,100,65
03:23:01,100,100,65
03:24:14,100,100,65
03:24:15,100,100,65
03:24:29,100,100,65
03:25:19,100,100,65
03:30:56,100,100,65
03:31:54,100,100,65
03:33:19,100,100,65
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:22:50,100,100,66
03:23:57,100,100,66
03:26:03,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:22:50,100,100,66
03:23:57,100,100,66
03:26:03,100,100,66
03:27:07,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:22:50,100,100,66
03:23:57,100,100,66
03:26:03,100,100,66
03:27:07,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:22:50,100,100,66
03:23:57,100,100,66
03:26:03,100,100,66
03:27:07,100,100,66
03:31:08,100,100,66
03:32:18,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:22:50,100,100,66
03:23:57,100,100,66
03:26:03,100,100,66
03:27:07,100,100,66
03:31:08,100,100,66
03:32:18,100,100,66
03:33:06,100,100,66
03:09:05,100,100,66
03:09:18,100,100,66
03:10:14,100,100,66
03:13:22,100,100,66
03:13:43,100,100,66
03:14:19,100,100,66
03:17:23,100,100,66
03:19:08,100,100,66
03:19:29,100,100,66
03:19:40,100,100,66
03:22:50,100,100,66
03:23:57,100,100,66
03:26:03,100,100,66
03:27:07,100,100,66
03:31:08,100,100,66
03:32:18,100,100,66
03:33:06,100,100,66
03:35:50,100,100,66
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:22:46,100,100,67
03:23:14,100,100,67
03:24:41,100,100,67
03:25:32,100,100,67
03:25:40,100,100,67
03:25:59,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:22:46,100,100,67
03:23:14,100,100,67
03:24:41,100,100,67
03:25:32,100,100,67
03:25:40,100,100,67
03:25:59,100,100,67
03:26:49,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:22:46,100,100,67
03:23:14,100,100,67
03:24:41,100,100,67
03:25:32,100,100,67
03:25:40,100,100,67
03:25:59,100,100,67
03:26:49,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:22:46,100,100,67
03:23:14,100,100,67
03:24:41,100,100,67
03:25:32,100,100,67
03:25:40,100,100,67
03:25:59,100,100,67
03:26:49,100,100,67
03:32:21,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:22:46,100,100,67
03:23:14,100,100,67
03:24:41,100,100,67
03:25:32,100,100,67
03:25:40,100,100,67
03:25:59,100,100,67
03:26:49,100,100,67
03:32:21,100,100,67
03:32:51,100,100,67
03:32:54,100,100,67
03:11:34,100,100,67
03:12:03,100,100,67
03:12:35,100,100,67
03:12:59,100,100,67
03:13:15,100,100,67
03:17:36,100,100,67
03:17:43,100,100,67
03:18:17,100,100,67
03:19:54,100,100,67
03:20:17,100,100,67
03:22:46,100,100,67
03:23:14,100,100,67
03:24:41,100,100,67
03:25:32,100,100,67
03:25:40,100,100,67
03:25:59,100,100,67
03:26:49,100,100,67
03:32:21,100,100,67
03:32:51,100,100,67
03:32:54,100,100,67
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:22:33,100,100,68
03:22:44,100,100,68
03:24:34,100,100,68
03:24:35,100,100,68
03:25:09,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:22:33,100,100,68
03:22:44,100,100,68
03:24:34,100,100,68
03:24:35,100,100,68
03:25:09,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:22:33,100,100,68
03:22:44,100,100,68
03:24:34,100,100,68
03:24:35,100,100,68
03:25:09,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:22:33,100,100,68
03:22:44,100,100,68
03:24:34,100,100,68
03:24:35,100,100,68
03:25:09,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:22:33,100,100,68
03:22:44,100,100,68
03:24:34,100,100,68
03:24:35,100,100,68
03:25:09,100,100,68
03:32:42,100,100,68
03:33:03,100,100,68
03:11:06,100,100,68
03:12:46,100,100,68
03:12:52,100,100,68
03:13:26,100,100,68
03:13:29,100,100,68
03:13:37,100,100,68
03:14:32,100,100,68
03:19:25,100,100,68
03:22:33,100,100,68
03:22:44,100,100,68
03:24:34,100,100,68
03:24:35,100,100,68
03:25:09,100,100,68
03:32:42,100,100,68
03:33:03,100,100,68
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:23:23,100,100,69
03:23:29,100,100,69
03:23:45,100,100,69
03:24:10,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:23:23,100,100,69
03:23:29,100,100,69
03:23:45,100,100,69
03:24:10,100,100,69
03:26:37,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:23:23,100,100,69
03:23:29,100,100,69
03:23:45,100,100,69
03:24:10,100,100,69
03:26:37,100,100,69
03:28:56,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:23:23,100,100,69
03:23:29,100,100,69
03:23:45,100,100,69
03:24:10,100,100,69
03:26:37,100,100,69
03:28:56,100,100,69
03:32:06,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:23:23,100,100,69
03:23:29,100,100,69
03:23:45,100,100,69
03:24:10,100,100,69
03:26:37,100,100,69
03:28:56,100,100,69
03:32:06,100,100,69
03:08:37,100,100,69
03:08:54,100,100,69
03:10:00,100,100,69
03:10:54,100,100,69
03:12:28,100,100,69
03:17:25,100,100,69
03:18:11,100,100,69
03:18:52,100,100,69
03:19:22,100,100,69
03:19:32,100,100,69
03:19:40,100,100,69
03:23:23,100,100,69
03:23:29,100,100,69
03:23:45,100,100,69
03:24:10,100,100,69
03:26:37,100,100,69
03:28:56,100,100,69
03:32:06,100,100,69
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:23:30,100,100,70
03:23:59,100,100,70
03:24:01,100,100,70
03:25:24,100,100,70
03:25:37,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:23:30,100,100,70
03:23:59,100,100,70
03:24:01,100,100,70
03:25:24,100,100,70
03:25:37,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:23:30,100,100,70
03:23:59,100,100,70
03:24:01,100,100,70
03:25:24,100,100,70
03:25:37,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:23:30,100,100,70
03:23:59,100,100,70
03:24:01,100,100,70
03:25:24,100,100,70
03:25:37,100,100,70
03:31:01,100,100,70
03:31:35,100,100,70
03:32:14,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:23:30,100,100,70
03:23:59,100,100,70
03:24:01,100,100,70
03:25:24,100,100,70
03:25:37,100,100,70
03:31:01,100,100,70
03:31:35,100,100,70
03:32:14,100,100,70
03:32:56,100,100,70
03:32:58,100,100,70
03:08:46,100,100,70
03:09:43,100,100,70
03:10:06,100,100,70
03:10:26,100,100,70
03:11:01,100,100,70
03:11:49,100,100,70
03:12:04,100,100,70
03:14:36,100,100,70
03:14:41,100,100,70
03:18:08,100,100,70
03:20:15,100,100,70
03:20:46,100,100,70
03:23:30,100,100,70
03:23:59,100,100,70
03:24:01,100,100,70
03:25:24,100,100,70
03:25:37,100,100,70
03:31:01,100,100,70
03:31:35,100,100,70
03:32:14,100,100,70
03:32:56,100,100,70
03:32:58,100,100,70
03:35:22,100,100,70
03:35:54,100,100,70
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:22:29,100,100,71
03:23:34,100,100,71
03:24:58,100,100,71
03:25:00,100,100,71
03:25:14,100,100,71
03:25:41,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:22:29,100,100,71
03:23:34,100,100,71
03:24:58,100,100,71
03:25:00,100,100,71
03:25:14,100,100,71
03:25:41,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:22:29,100,100,71
03:23:34,100,100,71
03:24:58,100,100,71
03:25:00,100,100,71
03:25:14,100,100,71
03:25:41,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:22:29,100,100,71
03:23:34,100,100,71
03:24:58,100,100,71
03:25:00,100,100,71
03:25:14,100,100,71
03:25:41,100,100,71
03:31:53,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:22:29,100,100,71
03:23:34,100,100,71
03:24:58,100,100,71
03:25:00,100,100,71
03:25:14,100,100,71
03:25:41,100,100,71
03:31:53,100,100,71
03:32:35,100,100,71
03:32:36,100,100,71
03:08:59,100,100,71
03:09:07,100,100,71
03:09:15,100,100,71
03:09:35,100,100,71
03:10:02,100,100,71
03:10:37,100,100,71
03:10:57,100,100,71
03:11:06,100,100,71
03:11:27,100,100,71
03:11:56,100,100,71
03:18:28,100,100,71
03:19:51,100,100,71
03:22:29,100,100,71
03:23:34,100,100,71
03:24:58,100,100,71
03:25:00,100,100,71
03:25:14,100,100,71
03:25:41,100,100,71
03:31:53,100,100,71
03:32:35,100,100,71
03:32:36,100,100,71
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:23:00,100,100,72
03:23:12,100,100,72
03:24:18,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:23:00,100,100,72
03:23:12,100,100,72
03:24:18,100,100,72
03:27:07,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:23:00,100,100,72
03:23:12,100,100,72
03:24:18,100,100,72
03:27:07,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:23:00,100,100,72
03:23:12,100,100,72
03:24:18,100,100,72
03:27:07,100,100,72
03:32:17,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:23:00,100,100,72
03:23:12,100,100,72
03:24:18,100,100,72
03:27:07,100,100,72
03:32:17,100,100,72
03:32:53,100,100,72
03:33:12,100,100,72
03:09:04,100,100,72
03:09:16,100,100,72
03:09:31,100,100,72
03:10:33,100,100,72
03:11:13,100,100,72
03:11:15,100,100,72
03:12:38,100,100,72
03:17:51,100,100,72
03:19:33,100,100,72
03:19:47,100,100,72
03:23:00,100,100,72
03:23:12,100,100,72
03:24:18,100,100,72
03:27:07,100,100,72
03:32:17,100,100,72
03:32:53,100,100,72
03:33:12,100,100,72
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:22:29,100,100,73
03:22:52,100,100,73
03:23:58,100,100,73
03:24:38,100,100,73
03:25:31,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:22:29,100,100,73
03:22:52,100,100,73
03:23:58,100,100,73
03:24:38,100,100,73
03:25:31,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:22:29,100,100,73
03:22:52,100,100,73
03:23:58,100,100,73
03:24:38,100,100,73
03:25:31,100,100,73
03:28:53,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:22:29,100,100,73
03:22:52,100,100,73
03:23:58,100,100,73
03:24:38,100,100,73
03:25:31,100,100,73
03:28:53,100,100,73
03:31:54,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:22:29,100,100,73
03:22:52,100,100,73
03:23:58,100,100,73
03:24:38,100,100,73
03:25:31,100,100,73
03:28:53,100,100,73
03:31:54,100,100,73
03:09:20,100,100,73
03:09:54,100,100,73
03:10:14,100,100,73
03:11:10,100,100,73
03:13:43,100,100,73
03:14:06,100,100,73
03:14:13,100,100,73
03:19:18,100,100,73
03:20:17,100,100,73
03:20:24,100,100,73
03:22:29,100,100,73
03:22:52,100,100,73
03:23:58,100,100,73
03:24:38,100,100,73
03:25:31,100,100,73
03:28:53,100,100,73
03:31:54,100,100,73
03:35:40,100,100,73
03:35:57,100,100,73
03:08:34,100,100,74
03:08:57,100,100,74
03:09:19,100,100,74
03:10:52,100,100,74
03:12:02,100,100,74
